"GOBPID"	"Pvalue"	"OddsRatio"	"ExpCount"	"Count"	"Size"	"Term"
"253"	"GO:0034316"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of Arp2/3 complex-mediated actin nucleation"
"254"	"GO:0034484"	0.256544502617801	Inf	0.256544502617801	1	1	"raffinose catabolic process"
"255"	"GO:0034487"	0.256544502617801	Inf	0.256544502617801	1	1	"vacuolar amino acid transmembrane transport"
"256"	"GO:0034488"	0.256544502617801	Inf	0.256544502617801	1	1	"basic amino acid transmembrane export from vacuole"
"257"	"GO:0034551"	0.256544502617801	Inf	0.256544502617801	1	1	"mitochondrial respiratory chain complex III assembly"
"258"	"GO:0035879"	0.256544502617801	Inf	0.256544502617801	1	1	"plasma membrane lactate transport"
"259"	"GO:0035948"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of gluconeogenesis by positive regulation of transcription from RNA polymerase II promoter"
"260"	"GO:0035965"	0.256544502617801	Inf	0.256544502617801	1	1	"cardiolipin acyl-chain remodeling"
"261"	"GO:0042128"	0.256544502617801	Inf	0.256544502617801	1	1	"nitrate assimilation"
"262"	"GO:0042450"	0.256544502617801	Inf	0.256544502617801	1	1	"arginine biosynthetic process via ornithine"
"263"	"GO:0042844"	0.256544502617801	Inf	0.256544502617801	1	1	"glycol metabolic process"
"264"	"GO:0043043"	0.256544502617801	Inf	0.256544502617801	1	1	"peptide biosynthetic process"
"265"	"GO:0044205"	0.256544502617801	Inf	0.256544502617801	1	1	"'de novo' UMP biosynthetic process"
"266"	"GO:0044746"	0.256544502617801	Inf	0.256544502617801	1	1	"amino acid transmembrane export"
"267"	"GO:0044805"	0.256544502617801	Inf	0.256544502617801	1	1	"late nucleophagy"
"268"	"GO:0045764"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of cellular amino acid metabolic process"
"269"	"GO:0045806"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of endocytosis"
"270"	"GO:0045818"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of glycogen catabolic process"
"271"	"GO:0045821"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of glycolytic process"
"272"	"GO:0045926"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of growth"
"273"	"GO:0046015"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of transcription by glucose"
"274"	"GO:0046049"	0.256544502617801	Inf	0.256544502617801	1	1	"UMP metabolic process"
"275"	"GO:0046132"	0.256544502617801	Inf	0.256544502617801	1	1	"pyrimidine ribonucleoside biosynthetic process"
"276"	"GO:0046466"	0.256544502617801	Inf	0.256544502617801	1	1	"membrane lipid catabolic process"
"277"	"GO:0046484"	0.256544502617801	Inf	0.256544502617801	1	1	"oxazole or thiazole metabolic process"
"278"	"GO:0046514"	0.256544502617801	Inf	0.256544502617801	1	1	"ceramide catabolic process"
"279"	"GO:0046580"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of Ras protein signal transduction"
"280"	"GO:0046854"	0.256544502617801	Inf	0.256544502617801	1	1	"phosphatidylinositol phosphorylation"
"281"	"GO:0046889"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of lipid biosynthetic process"
"282"	"GO:0048268"	0.256544502617801	Inf	0.256544502617801	1	1	"clathrin coat assembly"
"283"	"GO:0051099"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of binding"
"284"	"GO:0051101"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of DNA binding"
"285"	"GO:0051125"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of actin nucleation"
"286"	"GO:0052837"	0.256544502617801	Inf	0.256544502617801	1	1	"thiazole biosynthetic process"
"287"	"GO:0061414"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source"
"288"	"GO:0061587"	0.256544502617801	Inf	0.256544502617801	1	1	"transfer RNA gene-mediated silencing"
"289"	"GO:0070131"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of mitochondrial translation"
"290"	"GO:0070370"	0.256544502617801	Inf	0.256544502617801	1	1	"cellular heat acclimation"
"291"	"GO:0070389"	0.256544502617801	Inf	0.256544502617801	1	1	"chaperone cofactor-dependent protein refolding"
"292"	"GO:0070409"	0.256544502617801	Inf	0.256544502617801	1	1	"carbamoyl phosphate biosynthetic process"
"293"	"GO:0070414"	0.256544502617801	Inf	0.256544502617801	1	1	"trehalose metabolism in response to heat stress"
"294"	"GO:0070542"	0.256544502617801	Inf	0.256544502617801	1	1	"response to fatty acid"
"295"	"GO:0070873"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of glycogen metabolic process"
"296"	"GO:0071071"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of phospholipid biosynthetic process"
"297"	"GO:0071396"	0.256544502617801	Inf	0.256544502617801	1	1	"cellular response to lipid"
"298"	"GO:0071400"	0.256544502617801	Inf	0.256544502617801	1	1	"cellular response to oleic acid"
"299"	"GO:0071585"	0.256544502617801	Inf	0.256544502617801	1	1	"detoxification of cadmium ion"
"300"	"GO:0072364"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of cellular ketone metabolic process by regulation of transcription from RNA polymerase II promoter"
"301"	"GO:0090153"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of sphingolipid biosynthetic process"
"302"	"GO:0090503"	0.256544502617801	Inf	0.256544502617801	1	1	"RNA phosphodiester bond hydrolysis, exonucleolytic"
"303"	"GO:0097201"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of transcription from RNA polymerase II promoter in response to stress"
"304"	"GO:0097501"	0.256544502617801	Inf	0.256544502617801	1	1	"stress response to metal ion"
"305"	"GO:1900429"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of filamentous growth of a population of unicellular organisms"
"306"	"GO:1902652"	0.256544502617801	Inf	0.256544502617801	1	1	"secondary alcohol metabolic process"
"307"	"GO:1902927"	0.256544502617801	Inf	0.256544502617801	1	1	"inulin catabolic process"
"308"	"GO:1903088"	0.256544502617801	Inf	0.256544502617801	1	1	"5-amino-1-ribofuranosylimidazole-4-carboxamide transmembrane transport"
"309"	"GO:1903727"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of phospholipid metabolic process"
"310"	"GO:1903833"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of cellular response to amino acid starvation"
"311"	"GO:2000211"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of glutamate metabolic process"
"312"	"GO:2000214"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of proline metabolic process"
"313"	"GO:2000218"	0.256544502617801	Inf	0.256544502617801	1	1	"negative regulation of invasive growth in response to glucose limitation"
"314"	"GO:2000219"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of invasive growth in response to glucose limitation"
"315"	"GO:2000679"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of transcription regulatory region DNA binding"
"316"	"GO:2001023"	0.256544502617801	Inf	0.256544502617801	1	1	"regulation of response to drug"
"317"	"GO:2001040"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of cellular response to drug"
"318"	"GO:2001057"	0.256544502617801	Inf	0.256544502617801	1	1	"reactive nitrogen species metabolic process"
"319"	"GO:2001158"	0.256544502617801	Inf	0.256544502617801	1	1	"positive regulation of proline catabolic process to glutamate"
"320"	"GO:0031647"	0.256572029442692	Inf	0.256572029442692	1	1	"regulation of protein stability"
"321"	"GO:0006665"	0.256783348147225	2.18801652892562	1.79581151832461	3	7	"sphingolipid metabolic process"
"322"	"GO:0006766"	0.256783348147225	2.18801652892562	1.79581151832461	3	7	"vitamin metabolic process"
"323"	"GO:0042364"	0.256783348147225	2.18801652892562	1.79581151832461	3	7	"water-soluble vitamin biosynthetic process"
"324"	"GO:0046467"	0.256783348147225	2.18801652892562	1.79581151832461	3	7	"membrane lipid biosynthetic process"
"325"	"GO:0046112"	0.257112750263435	Inf	0.257112750263435	1	1	"nucleobase biosynthetic process"
"326"	"GO:0007059"	0.257688229056204	Inf	0.257688229056204	1	1	"chromosome segregation"
"327"	"GO:0009058"	0.264150943396226	Inf	0.264150943396226	1	1	"biosynthetic process"
"328"	"GO:1901607"	0.264722483692589	1.40023255813953	7.11500547645126	9	29	"alpha-amino acid biosynthetic process"
"329"	"GO:0044275"	0.26640183122017	2.97058823529412	1.01159114857745	2	4	"cellular carbohydrate catabolic process"
"330"	"GO:0005977"	0.269525298810532	2.94166666666667	1.01894736842105	2	4	"glycogen metabolic process"
"331"	"GO:0005996"	0.270758033337078	1.64055080721747	3.56336528221512	5	14	"monosaccharide metabolic process"
"332"	"GO:0006067"	0.270858590995658	2.92946058091286	1.02208201892744	2	4	"ethanol metabolic process"
"333"	"GO:0006915"	0.271732504157186	2.92148760330579	1.02413431269675	2	4	"apoptotic process"
"334"	"GO:0008219"	0.271732504157186	2.92148760330579	1.02413431269675	2	4	"cell death"
"335"	"GO:0001300"	0.272190361131314	2.91735537190083	1.02521008403361	2	4	"chronological cell aging"
"336"	"GO:0006072"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"glycerol-3-phosphate metabolic process"
"337"	"GO:0006084"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"acetyl-CoA metabolic process"
"338"	"GO:0006097"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"glyoxylate cycle"
"339"	"GO:0006855"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"drug transmembrane transport"
"340"	"GO:0006986"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"response to unfolded protein"
"341"	"GO:0019363"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"pyridine nucleotide biosynthetic process"
"342"	"GO:0071243"	0.27260329594243	2.91358024691358	1.0261780104712	2	4	"cellular response to arsenic-containing substance"
"343"	"GO:1901361"	0.272837440810971	2.91176470588235	1.02673796791444	2	4	"organic cyclic compound catabolic process"
"344"	"GO:0006979"	0.272933943476836	2.91101694915254	1.0269687162891	2	4	"response to oxidative stress"
"345"	"GO:0008645"	0.2731094224623	2.90909090909091	1.02736842105263	2	4	"hexose transport"
"346"	"GO:0016458"	0.273570633669257	2.90495867768595	1.02845100105374	2	4	"gene silencing"
"347"	"GO:0044267"	0.300506652436508	1.25176803394625	13.0139470013947	15	43	"cellular protein metabolic process"
"348"	"GO:0042493"	0.302030689388046	1.67380952380952	2.81341719077568	4	11	"response to drug"
"349"	"GO:0009267"	0.302783368115368	1.67142857142857	2.81636935991605	4	11	"cellular response to starvation"
"350"	"GO:0006099"	0.304220261582019	1.66686425607587	2.82198952879581	4	11	"tricarboxylic acid cycle"
"351"	"GO:0010876"	0.304220261582019	1.66686425607587	2.82198952879581	4	11	"lipid localization"
"352"	"GO:0018193"	0.304220261582019	1.66686425607587	2.82198952879581	4	11	"peptidyl-amino acid modification"
"353"	"GO:0072350"	0.304220261582019	1.66686425607587	2.82198952879581	4	11	"tricarboxylic acid metabolic process"
"354"	"GO:0032505"	0.32847129711571	1.27104532839963	8.46596858638743	10	33	"reproduction of a single-celled organism"
"355"	"GO:0032502"	0.337461340831323	1.38255494505495	4.78118161925602	6	19	"developmental process"
"356"	"GO:0000902"	0.337559501577629	1.74793388429752	2.05235602094241	3	8	"cell morphogenesis"
"357"	"GO:0046700"	0.339140631346339	1.74225941422594	2.05738575982997	3	8	"heterocycle catabolic process"
"358"	"GO:0006090"	0.340521998880365	1.73723849372385	2.06176783812567	3	8	"pyruvate metabolic process"
"359"	"GO:0009117"	0.35537724060198	1.40099626400996	3.93846153846154	5	16	"nucleotide metabolic process"
"360"	"GO:0046390"	0.356378802629879	1.34599291921468	4.87434554973822	6	19	"ribose phosphate biosynthetic process"
"361"	"GO:0080090"	0.357170515864294	1.10093137254902	34.823467230444	37	139	"regulation of primary metabolic process"
"362"	"GO:0036211"	0.364058959615692	1.13020218708205	20.2670157068063	22	79	"protein modification process"
"363"	"GO:0006081"	0.371275910022445	1.45643153526971	3.07853403141361	4	12	"cellular aldehyde metabolic process"
"364"	"GO:0030476"	0.371275910022445	1.45643153526971	3.07853403141361	4	12	"ascospore wall assembly"
"365"	"GO:0070590"	0.371275910022445	1.45643153526971	3.07853403141361	4	12	"spore wall biogenesis"
"366"	"GO:0010646"	0.379580478429597	1.94677871148459	1.27931769722815	2	5	"regulation of cell communication"
"367"	"GO:0009063"	0.379687285703294	1.94632768361582	1.27956989247312	2	5	"cellular amino acid catabolic process"
"368"	"GO:0000303"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"response to superoxide"
"369"	"GO:0008277"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"regulation of G-protein coupled receptor protein signaling pathway"
"370"	"GO:0008360"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"regulation of cell shape"
"371"	"GO:0019430"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"removal of superoxide radicals"
"372"	"GO:0032101"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"regulation of response to external stimulus"
"373"	"GO:0032107"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"regulation of response to nutrient levels"
"374"	"GO:0035967"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"cellular response to topologically incorrect protein"
"375"	"GO:0071229"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"cellular response to acid chemical"
"376"	"GO:0071450"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"cellular response to oxygen radical"
"377"	"GO:0080135"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"regulation of cellular response to stress"
"378"	"GO:1900430"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"positive regulation of filamentous growth of a population of unicellular organisms"
"379"	"GO:1901616"	0.381018859427063	1.93964334705075	1.28272251308901	2	5	"organic hydroxy compound catabolic process"
"380"	"GO:0044711"	0.403024976826183	1.13840155945419	11.8562577447336	13	52	"single-organism biosynthetic process"
"381"	"GO:0034645"	0.403072602202616	1.0828699308287	30.4838709677419	32	105	"cellular macromolecule biosynthetic process"
"382"	"GO:0008652"	0.42743561898852	3.12206572769953	0.486363636363636	1	2	"cellular amino acid biosynthetic process"
"383"	"GO:0009628"	0.432068914522704	1.16410256410256	7.18557794273595	8	28	"response to abiotic stimulus"
"384"	"GO:0010927"	0.436111033940978	1.2962962962963	3.32843651626443	4	13	"cellular component assembly involved in morphogenesis"
"385"	"GO:0070726"	0.437833796491414	1.29276164130936	3.33507853403141	4	13	"cell wall assembly"
"386"	"GO:0050794"	0.439252336448598	2.99465240641711	0.502002670226969	1	2	"regulation of cellular process"
"387"	"GO:0009062"	0.441639398813155	2.96652719665272	0.505263157894737	1	2	"fatty acid catabolic process"
"388"	"GO:1903825"	0.444039038769164	2.94142259414226	0.508474576271186	1	2	"organic acid transmembrane transport"
"389"	"GO:0000436"	0.445151092966043	2.9297520661157	0.5099685204617	1	2	"carbon catabolite activation of transcription from RNA polymerase II promoter"
"390"	"GO:0006110"	0.446314298221879	2.91769547325103	0.511530398322851	1	2	"regulation of glycolytic process"
"391"	"GO:0010133"	0.446314298221879	2.91769547325103	0.511530398322851	1	2	"proline catabolic process to glutamate"
"392"	"GO:0051181"	0.446314298221879	2.91769547325103	0.511530398322851	1	2	"cofactor transport"
"393"	"GO:0070189"	0.446314298221879	2.91769547325103	0.511530398322851	1	2	"kynurenine metabolic process"
"394"	"GO:0006637"	0.44635128389995	2.91735537190083	0.511578947368421	1	2	"acyl-CoA metabolic process"
"395"	"GO:0006164"	0.446464126994241	2.9163179916318	0.511727078891258	1	2	"purine nucleotide biosynthetic process"
"396"	"GO:0009968"	0.446714047633744	2.91358024691358	0.512067156348374	1	2	"negative regulation of signal transduction"
"397"	"GO:0019655"	0.446714047633744	2.91358024691358	0.512067156348374	1	2	"glycolytic fermentation to ethanol"
"398"	"GO:0006760"	0.447114492484691	2.90946502057613	0.512605042016807	1	2	"folic acid-containing compound metabolic process"
"399"	"GO:0042542"	0.447114492484691	2.90946502057613	0.512605042016807	1	2	"response to hydrogen peroxide"
"400"	"GO:0031330"	0.447154906232874	2.90909090909091	0.512658227848101	1	2	"negative regulation of cellular catabolic process"
"401"	"GO:0000290"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"deadenylation-dependent decapping of nuclear-transcribed mRNA"
"402"	"GO:0000733"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"DNA strand renaturation"
"403"	"GO:0001320"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"age-dependent response to reactive oxygen species involved in chronological cell aging"
"404"	"GO:0005987"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"sucrose catabolic process"
"405"	"GO:0006000"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"fructose metabolic process"
"406"	"GO:0006003"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"fructose 2,6-bisphosphate metabolic process"
"407"	"GO:0006032"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"chitin catabolic process"
"408"	"GO:0006103"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"2-oxoglutarate metabolic process"
"409"	"GO:0006114"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"glycerol biosynthetic process"
"410"	"GO:0006343"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"establishment of chromatin silencing"
"411"	"GO:0006556"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"S-adenosylmethionine biosynthetic process"
"412"	"GO:0006664"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"glycolipid metabolic process"
"413"	"GO:0006848"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"pyruvate transport"
"414"	"GO:0006878"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"cellular copper ion homeostasis"
"415"	"GO:0006900"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"membrane budding"
"416"	"GO:0007089"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"traversing start control point of mitotic cell cycle"
"417"	"GO:0007188"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"
"418"	"GO:0008064"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of actin polymerization or depolymerization"
"419"	"GO:0009435"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"NAD biosynthetic process"
"420"	"GO:0009450"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"gamma-aminobutyric acid catabolic process"
"421"	"GO:0009749"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"response to glucose"
"422"	"GO:0015848"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"spermidine transport"
"423"	"GO:0015865"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"purine nucleotide transport"
"424"	"GO:0016242"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"negative regulation of macroautophagy"
"425"	"GO:0016559"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"peroxisome fission"
"426"	"GO:0019722"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"calcium-mediated signaling"
"427"	"GO:0030466"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"chromatin silencing at silent mating-type cassette"
"428"	"GO:0030799"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of cyclic nucleotide metabolic process"
"429"	"GO:0030804"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of cyclic nucleotide biosynthetic process"
"430"	"GO:0030808"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of nucleotide biosynthetic process"
"431"	"GO:0030816"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of cAMP metabolic process"
"432"	"GO:0030817"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of cAMP biosynthetic process"
"433"	"GO:0031279"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of cyclase activity"
"434"	"GO:0031321"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"ascospore-type prospore assembly"
"435"	"GO:0032106"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of response to extracellular stimulus"
"436"	"GO:0032271"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of protein polymerization"
"437"	"GO:0034284"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"response to monosaccharide"
"438"	"GO:0034309"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"primary alcohol biosynthetic process"
"439"	"GO:0034354"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"'de novo' NAD biosynthetic process from tryptophan"
"440"	"GO:0034401"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"chromatin organization involved in regulation of transcription"
"441"	"GO:0034727"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"piecemeal microautophagy of nucleus"
"442"	"GO:0034975"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"protein folding in endoplasmic reticulum"
"443"	"GO:0035336"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"long-chain fatty-acyl-CoA metabolic process"
"444"	"GO:0035617"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"stress granule disassembly"
"445"	"GO:0038032"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"termination of G-protein coupled receptor signaling pathway"
"446"	"GO:0042149"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"cellular response to glucose starvation"
"447"	"GO:0042538"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"hyperosmotic salinity response"
"448"	"GO:0042744"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"hydrogen peroxide catabolic process"
"449"	"GO:0042883"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"cysteine transport"
"450"	"GO:0042991"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"transcription factor import into nucleus"
"451"	"GO:0043066"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"negative regulation of apoptotic process"
"452"	"GO:0043067"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of programmed cell death"
"453"	"GO:0043457"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of cellular respiration"
"454"	"GO:0043458"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"ethanol biosynthetic process involved in glucose fermentation to ethanol"
"455"	"GO:0044690"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"methionine import"
"456"	"GO:0045002"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"double-strand break repair via single-strand annealing"
"457"	"GO:0045141"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"meiotic telomere clustering"
"458"	"GO:0045762"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of adenylate cyclase activity"
"459"	"GO:0045981"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of nucleotide metabolic process"
"460"	"GO:0046348"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"amino sugar catabolic process"
"461"	"GO:0046513"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"ceramide biosynthetic process"
"462"	"GO:0046688"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"response to copper ion"
"463"	"GO:0046713"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"borate transport"
"464"	"GO:0051273"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"beta-glucan metabolic process"
"465"	"GO:0051303"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"establishment of chromosome localization"
"466"	"GO:0051339"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of lyase activity"
"467"	"GO:0052652"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"cyclic purine nucleotide metabolic process"
"468"	"GO:0060548"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"negative regulation of cell death"
"469"	"GO:0061395"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance"
"470"	"GO:0070941"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"eisosome assembly"
"471"	"GO:0071469"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"cellular response to alkaline pH"
"472"	"GO:0071616"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"acyl-CoA biosynthetic process"
"473"	"GO:0097053"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"L-kynurenine catabolic process"
"474"	"GO:0097080"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"plasma membrane selenite transport"
"475"	"GO:1900373"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of purine nucleotide biosynthetic process"
"476"	"GO:1900542"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"regulation of purine nucleotide metabolic process"
"477"	"GO:1901992"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of mitotic cell cycle phase transition"
"478"	"GO:1902532"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"negative regulation of intracellular signal transduction"
"479"	"GO:1902808"	0.447473849429791	2.90573770491803	0.513089005235602	1	2	"positive regulation of cell cycle G1/S phase transition"
"480"	"GO:0005984"	0.448320017073268	2.89711934156379	0.51422550052687	1	2	"disaccharide metabolic process"
"481"	"GO:0030163"	0.454184184478484	2.83829787234043	0.52212389380531	1	2	"protein catabolic process"
"482"	"GO:0044255"	0.467043797521955	1.50221238938053	1.50164654226125	2	6	"cellular lipid metabolic process"
"483"	"GO:0006468"	0.468094112083081	1.10560344827586	8.38040042149631	9	33	"protein phosphorylation"
"484"	"GO:0045893"	0.468333648036076	1.49780701754386	1.50490730643402	2	6	"positive regulation of transcription, DNA-templated"
"485"	"GO:1902679"	0.469567259102167	1.13071895424837	6.41361256544503	7	25	"negative regulation of RNA biosynthetic process"
"486"	"GO:1901701"	0.477658188689144	1.46652719665272	1.52854122621564	2	6	"cellular response to oxygen-containing compound"
"487"	"GO:0009065"	0.478192935075983	1.46473029045643	1.5299055613851	2	6	"glutamine family amino acid catabolic process"
"488"	"GO:0000947"	0.481873863879215	1.45267489711934	1.53926701570681	2	6	"amino acid catabolic process to alcohol via Ehrlich pathway"
"489"	"GO:0006613"	0.481873863879215	1.45267489711934	1.53926701570681	2	6	"cotranslational protein targeting to membrane"
"490"	"GO:0006616"	0.481873863879215	1.45267489711934	1.53926701570681	2	6	"SRP-dependent cotranslational protein targeting to membrane, translocation"
"491"	"GO:0019320"	0.481873863879215	1.45267489711934	1.53926701570681	2	6	"hexose catabolic process"
"492"	"GO:0045927"	0.481873863879215	1.45267489711934	1.53926701570681	2	6	"positive regulation of growth"
"493"	"GO:0015931"	0.492914440323775	1.41735537190083	1.56745182012848	2	6	"nucleobase-containing compound transport"
"494"	"GO:0045814"	0.494454768352152	1.24498229043684	2.56544502617801	3	10	"negative regulation of gene expression, epigenetic"
"495"	"GO:0034605"	0.499485510852288	1.16666666666667	3.58071278825996	4	14	"cellular response to heat"
"496"	"GO:0009127"	0.502222545896056	1.16182572614108	3.59162303664921	4	14	"purine nucleoside monophosphate biosynthetic process"
"497"	"GO:0006457"	0.504437905395739	1.15798319327731	3.60042507970244	4	14	"protein folding"
"498"	"GO:0050896"	0.511635927814661	1.03099219620959	15.6670658682635	16	62	"response to stimulus"
"499"	"GO:0055085"	0.55434479331727	1.00314465408805	11.9732739420935	12	48	"transmembrane transport"
"500"	"GO:0006066"	0.55854843862089	1.01252763448784	7.92872117400419	8	31	"alcohol metabolic process"
"501"	"GO:0006631"	0.559686681671879	1.19148936170213	1.76114649681529	2	7	"fatty acid metabolic process"
"502"	"GO:0007568"	0.560261903093275	1.09832635983264	2.80210526315789	3	11	"aging"
